"taxon_id"	"taxon_rank"	"scientific_name"	"assembly_id"	"contig_count"	"scaffold_count"	"chromosome_count"	"gc_percent"	"gene_count"	"assembly_level"	"assembly_span"	"contig_n50"	"scaffold_n50"	"busco_completeness"
"1437191"	"subspecies"	"Osmia bicornis bicornis"	"GCA_907164935.1"	563	441	16	39.59		"Chromosome"	222969496	9077890	10976010	97.10000000000001
"111811"	"species"	"Caprimulgus europaeus"	"GCA_907165065.1"	274	121	37	41.93		"Chromosome"	1177791212	30622946	82614289	97.4
"111811"	"species"	"Caprimulgus europaeus"	"GCA_907165095.1"	2527	2502		42		"Scaffold"	1051868380	763177	763177	
"41139"	"species"	"Coccinella septempunctata"	"GCA_907165185.1"	182	182		36.5		"Contig"	389073761	12431197	12431197	
"41139"	"species"	"Coccinella septempunctata"	"GCA_907165205.1"	109	24	10	36.42		"Chromosome"	398849173	16512651	41442133	97.5
"721137"	"species"	"Habrosyne pyritoides"	"GCA_907165225.1"	3319	3319		36		"Contig"	398325470	175653	175653	
"1101072"	"species"	"Zeuzera pyrina"	"GCA_907165235.1"	46	36	31	34.92		"Chromosome"	686887975	23452699	24575201	98.7
"721137"	"species"	"Habrosyne pyritoides"	"GCA_907165245.1"	37	31	31	36.050000000000004		"Chromosome"	400553399	14121114	14121114	98.9
"1101072"	"species"	"Zeuzera pyrina"	"GCA_907165255.1"	3628	3628		35		"Contig"	668686171	342341	342341	
"287375"	"species"	"Zygaena filipendulae"	"GCA_907165265.2"	417	417		36.5		"Contig"	342800128	2058275	2058275	
"287375"	"species"	"Zygaena filipendulae"	"GCA_907165275.2"	68	55	31	36.660000000000004		"Chromosome"	365930723	12640274	12640274	97.80000000000001
"601510"	"species"	"Nomada fabriciana"	"GCA_907165295.1"	223	193	12	41.54		"Chromosome"	233584371	13396754	18567632	97.5
"601510"	"species"	"Nomada fabriciana"	"GCA_907165305.1"	667	666		41.5		"Scaffold"	223271312	1481663	1481663	
"104447"	"species"	"Idaea aversata"	"GCA_907269045.1"	315	315		36		"Contig"	433907406	2629754	2629754	
"1869501"	"species"	"Blastobasis adustella"	"GCA_907269055.1"	496	496		40		"Contig"	396622972	2282707	2282707	
"934829"	"species"	"Crocallis elinguaria"	"GCA_907269065.1"	36	24	17	37.660000000000004		"Chromosome"	430382504	28485152	28485152	98.4
"104447"	"species"	"Idaea aversata"	"GCA_907269075.1"	36	30	30	36.09		"Chromosome"	436713420	14903667	15151489	98.30000000000001
"1572519"	"species"	"Eristalis pertinax"	"GCA_907269085.1"	1813	1813		42.5		"Contig"	465923089	1218356	1218356	
"1869501"	"species"	"Blastobasis adustella"	"GCA_907269095.1"	49	39	30	39.76		"Chromosome"	557424730	17994227	19379192	98
"226151"	"species"	"Volucella inanis"	"GCA_907269105.1"	405	52	6	37.4		"Chromosome"	961446857	30067333	163465417	97
"226151"	"species"	"Volucella inanis"	"GCA_907269115.1"	2079	2079		37.5		"Contig"	878040916	1490783	1490783	
"1572519"	"species"	"Eristalis pertinax"	"GCA_907269125.1"	573	256	7	42.42		"Chromosome"	482075123	3485103	77495269	96.30000000000001
"934829"	"species"	"Crocallis elinguaria"	"GCA_907269135.1"	282	282		37.5		"Contig"	404075388	3290844	3290844	
"875883"	"species"	"Ennomos quercinarius"	"GCA_910589225.1"	826	826		38		"Contig"	486358859	1136183	1136183	
"7445"	"species"	"Vespa crabro"	"GCA_910589235.2"	207	99	25	31.5		"Chromosome"	229313526	2980993	9767562	
"1594321"	"species"	"Parapoynx stratiotata"	"GCA_910589245.1"	430	430		36		"Contig"	452850288	2262674	2262674	
"1101063"	"species"	"Tinea semifulvella"	"GCA_910589255.1"	433	433		35.5		"Contig"	589249846	3295679	3295679	
"997540"	"species"	"Mythimna ferrago"	"GCA_910589285.2"	60	44	32	38.64		"Chromosome"	860973034	27190380	27874102	98.9
"987995"	"species"	"Noctua janthe"	"GCA_910589295.1"	40	32	31	38.7		"Chromosome"	532770789	18438343	18438343	98.80000000000001
"61643"	"species"	"Taurulus bubalis"	"GCA_910589325.1"	1778	1778		42		"Contig"	614755631	883972	883972	
"116121"	"species"	"Carcina quercana"	"GCA_910589345.2"	1998	1998		37.5		"Contig"	408404649	370694	370694	
"1594321"	"species"	"Parapoynx stratiotata"	"GCA_910589355.1"	62	32	30	36.18		"Chromosome"	478233360	13784991	17072597	98.4
"295700"	"species"	"Malachius bipustulatus"	"GCA_910589365.1"	1480	1475		35.5		"Scaffold"	542319742	945557	945557	
"1594250"	"species"	"Chrysoteuchia culmella"	"GCA_910589405.1"	400	400		36.5		"Contig"	585300434	3829234	3829234	
"295700"	"species"	"Malachius bipustulatus"	"GCA_910589415.1"	244	51	10	35.62		"Chromosome"	544240569	5740145	56302816	98
"301037"	"species"	"Bembecia ichneumoniformis"	"GCA_910589475.2"	73	38	31	35.83		"Chromosome"	511395034	15603170	18823830	97.9
"987995"	"species"	"Noctua janthe"	"GCA_910589505.1"	839	839		38.5		"Contig"	527981379	1210196	1210196	
"7445"	"species"	"Vespa crabro"	"GCA_910589515.1"	4398	4397		32		"Scaffold"	187116945	45968	45968	
"875883"	"species"	"Ennomos quercinarius"	"GCA_910589525.2"	54	36	31	38.24		"Chromosome"	491868579	16143525	17369662	98.60000000000001
"997540"	"species"	"Mythimna ferrago"	"GCA_910589535.2"	272	272		38.5		"Contig"	784265446	7306184	7306184	
"301037"	"species"	"Bembecia ichneumoniformis"	"GCA_910589565.1"	2494	2494		35.5		"Contig"	439071152	331879	331879	
"116121"	"species"	"Carcina quercana"	"GCA_910589575.2"	56	31	30	37.5		"Chromosome"	408882264	13030025	15733321	
"1594250"	"species"	"Chrysoteuchia culmella"	"GCA_910589605.1"	89	57	31	36.47		"Chromosome"	645211292	16432838	22805156	98.60000000000001
"61643"	"species"	"Taurulus bubalis"	"GCA_910589615.1"	268	26	21	42.22		"Chromosome"	615137073	13037006	29138660	98.4
"1101063"	"species"	"Tinea semifulvella"	"GCA_910589645.1"	71	45	45	35.81		"Chromosome"	596584503	12032256	12715305	95.30000000000001
"987859"	"species"	"Acronicta aceris"	"GCA_910591435.1"	45	32	32	37.18		"Chromosome"	466369003	15394549	16061144	99
"1167272"	"species"	"Cerceris rybyensis"	"GCA_910591445.2"	2164	2163		37.5		"Scaffold"	389234124	812085	812085	
"56726"	"species"	"Pholis gunnellus"	"GCA_910591455.2"	518	100	24	42.31		"Chromosome"	588680419	3519450	25364761	98.60000000000001
"2495127"	"species"	"Nysson spinosus"	"GCA_910591465.1"	920	920		39		"Contig"	321260028	3134880	3134880	
"1126389"	"species"	"Ectemnius continuus"	"GCA_910591485.1"	543	543		44		"Contig"	234892221	3126130	3126130	
"987859"	"species"	"Acronicta aceris"	"GCA_910591495.2"	994	994		37		"Contig"	403587884	932476	932476	
"1167272"	"species"	"Cerceris rybyensis"	"GCA_910591515.1"	710	671	14	37.53		"Chromosome"	418076835	15223619	26175038	96.80000000000001
"1100963"	"species"	"Cydia splendana"	"GCA_910591525.1"	1130	1130		38		"Contig"	559810836	1108643	1108643	
"1100963"	"species"	"Cydia splendana"	"GCA_910591565.2"	261	111	28	38.08		"Chromosome"	630601649	6521190	22055301	97.7
"2495127"	"species"	"Nysson spinosus"	"GCA_910591585.2"	217	158	26	38.71		"Chromosome"	314615744	7396645	9740424	96.80000000000001
"1126389"	"species"	"Ectemnius continuus"	"GCA_910591665.1"	411	347	14	44.06		"Chromosome"	260337310	12091100	15408693	94.9
"56726"	"species"	"Pholis gunnellus"	"GCA_910591705.2"	2166	2165		42.5		"Scaffold"	590303236	640680	640680	
"30195"	"species"	"Bombus terrestris"	"GCA_910591885.2"	292	249	18	38.69		"Chromosome"	392962041	6780370	14593050	97.5
"7084"	"species"	"Adalia bipunctata"	"GCA_910591895.1"	1054	1048		35.5		"Scaffold"	357820147	1842588	1842588	
"1870435"	"species"	"Ypsolopha scabrella"	"GCA_910591985.1"	915	915		36.5		"Contig"	847097007	1989567	1989567	
"444401"	"species"	"Andrena haemorrhoa"	"GCA_910592125.1"	985	985		44		"Contig"	238273182	1265555	1265555	
"1870435"	"species"	"Ypsolopha scabrella"	"GCA_910592155.1"	91	40	31	36.78		"Chromosome"	853578453	26541151	29858840	98.10000000000001
"30195"	"species"	"Bombus terrestris"	"GCA_910592195.2"	532	532		38		"Contig"	320664292	2173302	2173302	
"444401"	"species"	"Andrena haemorrhoa"	"GCA_910592295.1"	438	402	7	44.01		"Chromosome"	330670691	13237341	41012438	96.80000000000001
"7084"	"species"	"Adalia bipunctata"	"GCA_910592335.1"	212	118	11	35.9		"Chromosome"	475267023	18317171	45869983	97.60000000000001
"88925"	"species"	"Lineus longissimus"	"GCA_910592375.2"	401	400		41.5		"Scaffold"	384922748	2664490	2664490	
"88925"	"species"	"Lineus longissimus"	"GCA_910592395.2"	107	30	19	41.4		"Chromosome"	391165532	9910080	20961375	96.80000000000001
"2495015"	"species"	"Ectemnius lituratus"	"GCA_910593685.1"	79	79		45.5		"Contig"	8375962	2664089	2664089	
"662956"	"species"	"Ocypus olens"	"GCA_910593695.2"	732	187	19	32.5		"Chromosome"	1083850194	4567902	57303393	
"2495015"	"species"	"Ectemnius lituratus"	"GCA_910593735.2"	358	115	13	43.63		"Chromosome"	235140587	1594160	16908772	95.10000000000001
"9860"	"species"	"Cervus elaphus"	"GCA_910593805.1"	4043	4021		44		"Scaffold"	2903978491	2236403	2259288	
"662956"	"species"	"Ocypus olens"	"GCA_910593855.1"	7136	7136		32.5		"Contig"	1026201292	273013	273013	
"9860"	"species"	"Cervus elaphus"	"GCA_910594005.1"	184	144	34	42.980000000000004		"Chromosome"	2886603524	68741660	83473711	96.10000000000001
"189979"	"species"	"Bibio marci"	"GCA_910594885.2"	24	6	6	25.5		"Chromosome"	340009463	44910499	54570542	
"189979"	"species"	"Bibio marci"	"GCA_910594895.1"	325	325		25.5		"Contig"	320054162	2979294	2979294	
"987877"	"species"	"Amphipyra berbera"	"GCA_910594945.2"	38	32	31	38.5		"Chromosome"	582289898	19930773	20126316	
"987877"	"species"	"Amphipyra berbera"	"GCA_910595045.1"	221	221		38.5		"Contig"	579408172	7817512	7817512	
"414876"	"species"	"Philhelius pedissequus"	"GCA_910595765.1"	3274	3263		34		"Scaffold"	935989290	1358354	1374127	
"414876"	"species"	"Philhelius pedissequus"	"GCA_910595825.1"	959	484	6	34.01		"Chromosome"	977153996	7832695	248688513	95.5
"121554"	"species"	"Senecio squalidus"	"GCA_910821995.1"	4769	4768		34.5		"Scaffold"	161158903	49378	49378	
"121554"	"species"	"Senecio squalidus"	"GCA_910822075.1"	6816	592		35.22		"Scaffold"	652011524	157076	66732361	96.5
"881891"	"species"	"Dolichovespula media"	"GCA_911387685.1"	358	161	25	35.07		"Chromosome"	247580636	1625878	9497190	96.10000000000001
"272628"	"species"	"Thymelicus sylvestris"	"GCA_911387695.1"	717	716		36		"Scaffold"	455065439	1610447	1610447	
"1511221"	"species"	"Aelia acuminata"	"GCA_911387705.1"	2379	2373		33		"Scaffold"	948989416	901678	902599	
"881891"	"species"	"Dolichovespula media"	"GCA_911387715.2"	948	948		35.5		"Contig"	222179092	497929	497929	
"218760"	"species"	"Pyrgus malvae"	"GCA_911387725.2"	181	181		37		"Contig"	718749843	11451735	11451735	
"875885"	"species"	"Apamea monoglypha"	"GCA_911387735.2"	520	520		38.5		"Contig"	575443327	2088607	2088607	
"323313"	"species"	"Chrysotoxum bicinctum"	"GCA_911387745.1"	1559	1551		34		"Scaffold"	897053803	1451537	1454303	
"323313"	"species"	"Chrysotoxum bicinctum"	"GCA_911387755.1"	412	92	5	34.09		"Chromosome"	912918972	5739793	265788494	96.60000000000001
"218760"	"species"	"Pyrgus malvae"	"GCA_911387765.1"	41	36	31	37.04		"Chromosome"	724634141	25951495	26976370	98.80000000000001
"272628"	"species"	"Thymelicus sylvestris"	"GCA_911387775.1"	46	32	28	36.11		"Chromosome"	470710341	16606550	17253319	98.5
"1511221"	"species"	"Aelia acuminata"	"GCA_911387785.2"	688	78	8	33		"Chromosome"	1169983176	4690255	172186306	
"875885"	"species"	"Apamea monoglypha"	"GCA_911387795.2"	107	33	31	38.72		"Chromosome"	575666810	9140809	19918846	99
"195172"	"species"	"Cantharis rustica"	"GCA_911387805.1"	74	17	7	30.94		"Chromosome"	445917632	17823022	57811309	97.7
"195172"	"species"	"Cantharis rustica"	"GCA_911387815.1"	793	792		31.5		"Scaffold"	417661400	1241017	1241017	
"30191"	"species"	"Bombus hypnorum"	"GCA_911387925.2"	101	52	12	37.550000000000004		"Chromosome"	297334159	11592071	24264022	97.60000000000001
"85443"	"species"	"Dolichovespula saxonica"	"GCA_911387935.1"	487	112	26	35.58		"Chromosome"	221833836	910126	9507211	96.30000000000001
"30201"	"species"	"Bombus sylvestris"	"GCA_911622165.2"	192	139	24	36.5		"Chromosome"	302565711	5862009	12445291	
"767470"	"species"	"Pterostichus madidus"	"GCA_911728425.1"	4355	4352		32		"Scaffold"	594613092	255117	255117	
"201766"	"species"	"Apoderus coryli"	"GCA_911728435.2"	202	128	20	32.5		"Chromosome"	428056372	15031106	23694900	
"7609"	"species"	"Marthasterias glacialis"	"GCA_911728445.1"	1417	1396		39.5		"Scaffold"	501817965	906929	923542	
"7609"	"species"	"Marthasterias glacialis"	"GCA_911728455.2"	574	106	22	39.5		"Chromosome"	520943681	1872146	25218880	
"201766"	"species"	"Apoderus coryli"	"GCA_911728465.1"	554	554		33		"Contig"	392668169	1748940	1748940	
"767470"	"species"	"Pterostichus madidus"	"GCA_911728475.2"	182	26	19	32		"Chromosome"	705126243	15821749	37879541	
"987943"	"species"	"Furcula furcula"	"GCA_911728485.2"	1160	1160		39		"Contig"	725508705	1230990	1230990	
"987943"	"species"	"Furcula furcula"	"GCA_911728495.1"	56	32	29	38.87		"Chromosome"	736105881	24892123	27058741	98.9
"190356"	"species"	"Peribatodes rhomboidaria"	"GCA_911728505.1"	1530	1530		38		"Contig"	489305594	604672	604672	
"190356"	"species"	"Peribatodes rhomboidaria"	"GCA_911728515.1"	59	36	31	38.13		"Chromosome"	499713095	15093624	17104115	98.30000000000001
"1101027"	"species"	"Pammene fasciana"	"GCA_911728525.2"	333	314		37.5		"Scaffold"	566084733	4067785	4747957	
"1101027"	"species"	"Pammene fasciana"	"GCA_911728535.1"	71	33	28	37.68		"Chromosome"	564421490	16017629	20742756	98.2
"202808"	"species"	"Vespa velutina"	"GCA_912469955.1"	739	739		29.5		"Contig"	26709819	44289	44289	
"202808"	"species"	"Vespa velutina"	"GCA_912470025.1"	356	42	25	33		"Chromosome"	193976845	1520875	9190824	
"129397"	"species"	"Aporia crataegi"	"GCA_912999735.1"	28	26	26	32.4		"Chromosome"	229678889	9626953	9626953	98.5
"76193"	"species"	"Papilio machaon"	"GCA_912999745.1"	37	33	31	34.52		"Chromosome"	252114018	8641220	8777606	99.30000000000001
"104460"	"species"	"Hydriomena furcata"	"GCA_912999755.1"	199	199		36		"Contig"	421170847	5188503	5188503	
"76193"	"species"	"Papilio machaon"	"GCA_912999765.2"	72	72		34.5		"Contig"	229243718	6035325	6035325	
"934813"	"species"	"Campaea margaritaria"	"GCA_912999775.1"	342	341		38.5		"Scaffold"	330463930	1988370	1988370	
"104460"	"species"	"Hydriomena furcata"	"GCA_912999785.1"	54	34	28	36.14		"Chromosome"	423302054	13929574	16092901	98.30000000000001
"129397"	"species"	"Aporia crataegi"	"GCA_912999795.2"	129	129		32.5		"Contig"	226628546	5261076	5261076	
"934813"	"species"	"Campaea margaritaria"	"GCA_912999815.1"	38	31	31	38.53		"Chromosome"	335209595	11935323	12093622	98.30000000000001
"115100"	"species"	"Seladonia tumulorum"	"GCA_913789895.3"	163	151	17	40.7		"Chromosome"	404423755	14963228	18583095	96.4
"1190790"	"species"	"Sphecodes monilicornis"	"GCA_913789915.3"	743	572	19	38.480000000000004		"Chromosome"	496571470	7420798	27521247	96.10000000000001
"257627"	"species"	"Dunaliella primolecta"	"GCA_914767515.2"	266	266		45		"Contig"	20300542	4968441	4968441	
"257627"	"species"	"Dunaliella primolecta"	"GCA_914767535.2"	122	25	16	49		"Chromosome"	210950326	2890256	12721864	
"748215"	"species"	"Sesia apiformis"	"GCA_914767545.1"	54	35	31	36.69		"Chromosome"	546793346	19957231	19957231	98.80000000000001
"95170"	"species"	"Membranipora membranacea"	"GCA_914767555.1"	278	278		38		"Contig"	304400989	2655483	2655483	
"214171"	"species"	"Hydraecia micacea"	"GCA_914767565.1"	369	369		38		"Contig"	503427563	2781100	2781100	
"653684"	"species"	"Melanostoma mellinum"	"GCA_914767615.2"	1679	1673		37		"Scaffold"	698392656	916944	926930	
"653684"	"species"	"Melanostoma mellinum"	"GCA_914767635.1"	479	76	5	36.99		"Chromosome"	731024304	4649678	235131548	96.30000000000001
"214171"	"species"	"Hydraecia micacea"	"GCA_914767645.1"	53	35	32	38.14		"Chromosome"	562425167	18807492	18862954	99.10000000000001
"1226616"	"species"	"Coremacera marginata"	"GCA_914767655.1"	5712	5712		34		"Contig"	947321026	326098	326098	
"115357"	"species"	"Harmonia axyridis"	"GCA_914767665.1"	185	13	8	35.14		"Chromosome"	425524972	22915403	63675256	97.4
"115357"	"species"	"Harmonia axyridis"	"GCA_914767675.1"	418	418		35		"Contig"	407540372	8504002	8504002	
"987866"	"species"	"Agrochola circellaris"	"GCA_914767685.1"	139	139		37.5		"Contig"	571928833	9795968	9795968	
"987449"	"species"	"Ptilodon capucinus"	"GCA_914767695.1"	33	31	31	38.14		"Chromosome"	348696490	12643213	12643213	98.7
"362091"	"species"	"Tenthredo notha"	"GCA_914767705.2"	97	26	20	37.14		"Chromosome"	252818378	7016856	13966764	95.5
"95170"	"species"	"Membranipora membranacea"	"GCA_914767715.1"	93	21	11	38.01		"Chromosome"	339359933	7007262	29963023	82.30000000000001
"748215"	"species"	"Sesia apiformis"	"GCA_914767725.1"	3981	3981		36.5		"Contig"	480778889	232758	232758	
"1667466"	"species"	"Anoplius nigerrimus"	"GCA_914767735.1"	1243	1202	15	43.39		"Chromosome"	623783591	1681933	2031098	95
"1918310"	"species"	"Thecocarcelia acutangulata"	"GCA_914767745.1"	910	910		32.5		"Contig"	678742822	3508021	3508021	
"987866"	"species"	"Agrochola circellaris"	"GCA_914767755.1"	39	34	30	37.62		"Chromosome"	572147337	19711079	19711079	99.2
"987419"	"species"	"Eilema depressum"	"GCA_914767765.1"	590	590		38		"Contig"	603219367	2591420	2591420	
"987449"	"species"	"Ptilodon capucinus"	"GCA_914767775.1"	177	177		38		"Contig"	346563099	3928666	3928666	
"1667466"	"species"	"Anoplius nigerrimus"	"GCA_914767785.2"	2549	2549		43.5		"Contig"	486559160	776252	776252	
"104476"	"species"	"Agriopis aurantiaria"	"GCA_914767795.1"	550	550		38		"Contig"	482878758	1626614	1626614	
"116130"	"species"	"Eupsilia transversa"	"GCA_914767805.1"	165	165		37.5		"Contig"	428608692	5744270	5744270	
"116130"	"species"	"Eupsilia transversa"	"GCA_914767815.1"	51	32	32	37.36		"Chromosome"	466907300	15275328	15778023	99.2
"104476"	"species"	"Agriopis aurantiaria"	"GCA_914767915.1"	65	30	30	37.85		"Chromosome"	485369969	13323862	18049239	98.5
"1226616"	"species"	"Coremacera marginata"	"GCA_914767935.1"	889	60	6	33.76		"Chromosome"	979662365	2710321	184110224	97.2
"987419"	"species"	"Eilema depressum"	"GCA_914767945.1"	37	30	30	38.26		"Chromosome"	622006817	21724503	22085244	98.80000000000001
"362091"	"species"	"Tenthredo notha"	"GCA_914767975.1"	408	407		37		"Scaffold"	254225911	2089156	2089156	
"1918310"	"species"	"Thecocarcelia acutangulata"	"GCA_914767995.1"	100	53	6	32.68		"Chromosome"	692880428	32012514	125692827	97.80000000000001
"987424"	"species"	"Eilema sororculum"	"GCA_914829255.1"	659	659		39		"Contig"	720155328	2836878	2836878	
"987424"	"species"	"Eilema sororculum"	"GCA_914829495.1"	157	40	30	38.85		"Chromosome"	729401876	11816033	25298203	98.5
"875881"	"species"	"Spilarctia lutea"	"GCA_916047975.1"	950	949		36		"Scaffold"	544673322	1068816	1082441	
"51650"	"species"	"Sacculina carcini"	"GCA_916048065.2"	1713	1710		42		"Scaffold"	280661443	831903	831903	
"51650"	"species"	"Sacculina carcini"	"GCA_916048095.2"	182	43	28	41.89		"Chromosome"	264490643	3521841	9565286	83.9
"3750"	"species"	"Malus domestica"	"GCA_916048125.1"	600	600		38		"Contig"	573964835	4915145	4915145	
"875881"	"species"	"Spilarctia lutea"	"GCA_916048165.1"	61	41	32	36.26		"Chromosome"	584771933	19053634	20170318	98.9
"3752"	"species"	"Malus sylvestris"	"GCA_916048215.2"	133	32	17	38		"Chromosome"	640969901	8322097	36902754	
"3752"	"species"	"Malus sylvestris"	"GCA_916048215.3"	133	32	17	38		"Chromosome"	640969901	8322097	36902754	
"2795671"	"species"	"Bellardia pandia"	"GCA_916048285.2"	131	70	6	30.5		"Chromosome"	617022296	31809086	111823772	
"76990"	"species"	"Ancistrocerus nigricornis"	"GCA_916049575.1"	121	6	6	39.81		"Chromosome"	231995547	18662773	40248163	96.10000000000001
"3752"	"species"	"Malus sylvestris"	"GCA_916049865.1"	2355	2355		38		"Contig"	571835459	669587	669587	
"76990"	"species"	"Ancistrocerus nigricornis"	"GCA_916050135.1"	227	227		39.5		"Contig"	210379627	2636917	2636917	
"2795671"	"species"	"Bellardia pandia"	"GCA_916050155.1"	1200	1200		30		"Contig"	598328550	1261288	1261288	
"414846"	"species"	"Platycheirus albimanus"	"GCA_916050315.1"	1193	1192		35.5		"Scaffold"	665330124	2561986	2561986	
"3750"	"species"	"Malus domestica"	"GCA_916050505.2"	34	26	17	38		"Chromosome"	648232824	32837244	37910991	
"414846"	"species"	"Platycheirus albimanus"	"GCA_916050605.2"	690	94	4	35.32		"Chromosome"	677768813	5597966	375708846	95.60000000000001
"273409"	"species"	"Cheilosia vulpina"	"GCA_916610125.1"	30	20	6	37.34		"Chromosome"	405365642	45551726	69418634	97.10000000000001
